,d_error_np,g_error_np,fake_acc_np,real_acc_np,num_ex_np
42,0.8269032835960388,0.66226726770401,57.8125,57.8125,1012064
43,0.7680685520172119,0.6621979475021362,48.4375,76.5625,1044064
44,0.8143332600593567,0.6638008952140808,52.58571243286133,66.19000244140625,1050000
45,0.8692307472229004,0.669362485408783,48.4375,68.75,1082064
46,0.8354943990707397,0.6740972995758057,46.875,67.1875,1114064
47,0.8025977611541748,0.6661766171455383,52.11857223510742,65.5142822265625,1120000
48,0.7527481317520142,0.650322675704956,48.4375,73.4375,1152064
49,0.7688326835632324,0.6366179585456848,59.375,71.875,1184064
50,0.7907230257987976,0.6694886088371277,51.03571319580078,65.0471420288086,1190000
51,0.7729358077049255,0.6770567893981934,48.4375,60.9375,1222064
52,0.822885274887085,0.661666750907898,50.0,64.0625,1254064
53,0.7832576632499695,0.6708189249038696,51.72571563720703,64.64286041259766,1260000
54,0.8220431804656982,0.6588212251663208,56.25,76.5625,1292064
55,0.776607871055603,0.6455234289169312,48.4375,76.5625,1324064
56,0.7764666676521301,0.6725834608078003,50.28571319580078,64.57142639160156,1330000
57,0.724726140499115,0.6479148864746094,60.9375,62.5,1362064
58,0.7834523320198059,0.6952275633811951,39.0625,68.75,1394064
59,0.7761049270629883,0.6741514205932617,50.448570251464844,64.17713928222656,1400000
60,0.7296845316886902,0.6822752952575684,57.8125,59.375,1432064
61,0.7652382850646973,0.7031426429748535,45.3125,62.5,1464064
62,0.7674859166145325,0.6753740906715393,49.81428527832031,64.00428771972656,1470000
63,0.7479903697967529,0.6790095567703247,54.6875,56.25,1502064
64,0.8222726583480835,0.6773785948753357,46.875,78.125,1534064
65,0.7636458873748779,0.6760014295578003,50.31999969482422,63.58285903930664,1540000
66,0.694821298122406,0.6690108776092529,56.25,68.75,1572064
67,0.7985297441482544,0.6682947278022766,45.3125,65.625,1604064
68,0.7669830322265625,0.6756123304367065,50.18000030517578,63.54999923706055,1610000
69,0.7521734237670898,0.692031741142273,31.25,68.75,1642064
70,0.756136417388916,0.6500091552734375,53.125,71.875,1674064
71,0.7629601359367371,0.6767978072166443,49.73428726196289,63.59714126586914,1680000
72,0.728478193283081,0.6557382941246033,60.9375,64.0625,1712064
73,0.7526456117630005,0.6555394530296326,71.875,53.125,1744064
74,0.7630496621131897,0.676121175289154,50.022857666015625,63.46428680419922,1750000
75,0.7945638298988342,0.6763384342193604,57.8125,57.8125,1782064
76,0.7374124526977539,0.6837429404258728,45.3125,68.75,1814064
77,0.7607402205467224,0.6766481995582581,49.478572845458984,63.71285629272461,1820000
78,0.729821503162384,0.6627869606018066,40.625,71.875,1852064
79,0.7467210292816162,0.6549294590950012,39.0625,71.875,1884064
80,0.7573655843734741,0.6768911480903625,49.922855377197266,63.58856964111328,1890000
81,0.7268445491790771,0.6851778626441956,48.4375,64.0625,1922064
82,0.7726426124572754,0.6955076456069946,37.5,68.75,1954064
83,0.7577589750289917,0.677852988243103,48.9471435546875,63.521427154541016,1960000
84,0.7881903648376465,0.6935150027275085,28.125,76.5625,1992064
85,0.7747026681900024,0.6511746048927307,60.9375,67.1875,2024064
86,0.7573074698448181,0.6777760982513428,49.37428665161133,63.567142486572266,2030000
87,0.7291150689125061,0.6632773876190186,65.625,51.5625,2062064
88,0.7871357202529907,0.6568758487701416,45.3125,76.5625,2094064
89,0.7548463940620422,0.6782698631286621,48.604286193847656,63.52000045776367,2100000
90,0.7400256395339966,0.6553181409835815,62.5,57.8125,2132064
91,0.7676548361778259,0.6942693591117859,32.8125,73.4375,2164064
92,0.7575351595878601,0.6769979000091553,49.04571533203125,63.818572998046875,2170000
93,0.7221925258636475,0.687156081199646,45.3125,64.0625,2202064
94,0.8550624847412109,0.709385871887207,31.25,68.75,2234064
95,0.7532640099525452,0.678011953830719,48.9900016784668,63.88285827636719,2240000
96,0.77769935131073,0.6971057057380676,57.8125,40.625,2272064
97,0.7281092405319214,0.6891974210739136,40.625,70.3125,2304064
98,0.7509761452674866,0.678399384021759,48.76571273803711,63.82143020629883,2310000
99,0.7389132976531982,0.652241587638855,65.625,68.75,2342064
100,0.7466196417808533,0.6691704988479614,57.8125,70.3125,2374064
101,0.7529850602149963,0.6777820587158203,49.2542839050293,63.42714309692383,2380000
102,0.7707549333572388,0.6911600828170776,35.9375,62.5,2412064
103,0.7525646686553955,0.707785964012146,46.875,62.5,2444064
104,0.7560353875160217,0.6770329475402832,49.32143020629883,63.94285583496094,2450000
105,0.7742042541503906,0.6682944297790527,43.75,71.875,2482064
106,0.7500202059745789,0.6777764558792114,45.3125,62.5,2514064
107,0.7556039690971375,0.6770889759063721,49.431427001953125,63.64142990112305,2520000
108,0.7426775097846985,0.6837153434753418,46.875,57.8125,2552064
109,0.7950167655944824,0.6692160964012146,62.5,57.8125,2584064
110,0.7512542009353638,0.6780553460121155,49.10857009887695,63.737144470214844,2590000
111,0.7263211011886597,0.6738609671592712,46.875,60.9375,2622064
112,0.7926661968231201,0.6849569082260132,39.0625,73.4375,2654064
113,0.7522802352905273,0.6781443357467651,49.0428581237793,63.47285842895508,2660000
114,0.7449741363525391,0.6777188777923584,68.75,60.9375,2692064
115,0.8043859004974365,0.6784487962722778,57.8125,53.125,2724064
116,0.752082884311676,0.6778250336647034,49.16857147216797,63.737144470214844,2730000
117,0.7662351131439209,0.6621910929679871,50.0,68.75,2762064
118,0.7633591294288635,0.6687508821487427,65.625,64.0625,2794064
119,0.7539156675338745,0.6770906448364258,49.371429443359375,63.702857971191406,2800000
120,0.7941191792488098,0.6736546158790588,45.3125,67.1875,2832064
121,0.7504062652587891,0.6885387301445007,53.125,65.625,2864064
122,0.7530025839805603,0.6777098178863525,49.12571334838867,63.51856994628906,2870000
123,0.8111774921417236,0.6759102940559387,42.1875,68.75,2902064
124,0.7827314138412476,0.6771915555000305,39.0625,75.0,2934064
125,0.7553284764289856,0.6768363118171692,49.369998931884766,64.02571105957031,2940000
126,0.7787675261497498,0.6583694219589233,40.625,76.5625,2972064
127,0.7276336550712585,0.6529645919799805,71.875,51.5625,3004064
128,0.7535195350646973,0.6771907210350037,49.272857666015625,63.79999923706055,3010000
129,0.7285760641098022,0.6549936532974243,35.9375,84.375,3042064
130,0.7573510408401489,0.6741068363189697,43.75,76.5625,3074064
131,0.7543384432792664,0.6764909625053406,49.26856994628906,64.0914306640625,3080000
132,0.7476954460144043,0.6769193410873413,40.625,82.8125,3112064
133,0.7010710835456848,0.6589707136154175,65.625,59.375,3144064
134,0.7556911110877991,0.676159143447876,49.45571517944336,64.0528564453125,3150000
135,0.793385922908783,0.6640548706054688,37.5,75.0,3182064
136,0.7600886821746826,0.6787464022636414,59.375,60.9375,3214064
137,0.753487765789032,0.6767082214355469,49.342857360839844,63.78285598754883,3220000
138,0.7362670302391052,0.6714291572570801,56.25,54.6875,3252064
139,0.7407170534133911,0.6722298264503479,60.9375,62.5,3284064
140,0.7561343312263489,0.6760035157203674,49.12571334838867,63.90142822265625,3290000
141,0.7754532694816589,0.6611942052841187,65.625,56.25,3322064
142,0.7593950629234314,0.6418068408966064,53.125,76.5625,3354064
143,0.7560162544250488,0.6765817403793335,48.834285736083984,63.99714279174805,3360000
144,0.7370693683624268,0.6539266109466553,53.125,68.75,3392064
145,0.7738704681396484,0.6624067425727844,56.25,65.625,3424064
146,0.7521199584007263,0.6765255928039551,49.47142791748047,63.65285873413086,3430000
147,0.7632762789726257,0.6333585977554321,65.625,65.625,3462064
148,0.7387687563896179,0.6884666085243225,51.5625,65.625,3494064
149,0.7541666030883789,0.6761026978492737,49.12428665161133,64.13571166992188,3500000
