,d_error_np,g_error_np,fake_acc_np,real_acc_np,num_ex_np
0,2.785088539123535,0.343478262424469,84.375,92.1875,32064
1,2.7185821533203125,0.32202962040901184,87.28333282470703,88.2750015258789,60000
2,2.309391736984253,0.29444700479507446,81.25,96.875,92064
3,2.2180092334747314,0.3837165832519531,79.90333557128906,88.37166595458984,120000
4,1.4707725048065186,0.4346306324005127,76.5625,89.0625,152064
5,1.7397937774658203,0.4579836428165436,74.09166717529297,84.72166442871094,180000
6,1.4936244487762451,0.5016635656356812,62.5,89.0625,212064
7,1.522832989692688,0.4961525499820709,70.59833526611328,82.211669921875,240000
8,1.2373067140579224,0.5598074197769165,68.75,79.6875,272064
9,1.3400604724884033,0.5335356593132019,67.62999725341797,79.46666717529297,300000
10,1.32963228225708,0.5585784912109375,67.1875,75.0,332064
11,1.2474068403244019,0.5552176237106323,66.52666473388672,77.55999755859375,360000
12,1.2967822551727295,0.5893052816390991,65.625,71.875,392064
13,1.1638156175613403,0.5769540071487427,64.04833221435547,75.61499786376953,420000
14,0.991093635559082,0.5635412335395813,51.5625,85.9375,452064
15,1.0915260314941406,0.5882168412208557,62.720001220703125,75.1050033569336,480000
16,1.0174485445022583,0.6181384325027466,64.0625,64.0625,512064
17,1.0178781747817993,0.6065153479576111,60.44166564941406,73.87666320800781,540000
18,0.9410929679870605,0.6076937317848206,57.8125,73.4375,572064
19,0.9934408068656921,0.6121311783790588,59.70000076293945,73.05000305175781,600000
20,0.9666765928268433,0.6617370843887329,56.25,60.9375,632064
21,0.9387117028236389,0.6291631460189819,57.34333419799805,71.61833190917969,660000
22,0.8947001695632935,0.6526621580123901,54.6875,73.4375,692064
23,0.9039864540100098,0.6350739002227783,56.0099983215332,71.538330078125,720000
24,0.8896746635437012,0.6347929239273071,51.5625,81.25,752064
25,0.8731531500816345,0.6456087231636047,55.25166702270508,69.86166381835938,780000
26,0.8243725299835205,0.6238021850585938,51.5625,71.875,812064
27,0.8358451128005981,0.6551613211631775,53.371665954589844,69.00166320800781,840000
28,0.8247201442718506,0.6990940570831299,48.4375,57.8125,872064
29,0.8205286264419556,0.6614225506782532,52.53666687011719,67.67166900634766,900000
30,0.8294012546539307,0.6653264164924622,57.8125,62.5,932064
31,0.8194994330406189,0.6640838980674744,51.938331604003906,67.75833129882812,960000
32,0.772957980632782,0.6339837312698364,56.25,85.9375,992064
33,0.8035895824432373,0.668466329574585,51.244998931884766,67.16500091552734,1020000
34,0.7804745435714722,0.6567419171333313,43.75,76.5625,1052064
35,0.804069995880127,0.6646353602409363,52.676666259765625,66.54499816894531,1080000
36,0.8126993775367737,0.6686872243881226,51.5625,64.0625,1112064
37,0.7980015277862549,0.6681330800056458,52.17166519165039,66.25833129882812,1140000
38,0.720914363861084,0.7053943276405334,37.5,56.25,1172064
39,0.7870954275131226,0.673600971698761,50.470001220703125,65.76499938964844,1200000
40,0.7559487819671631,0.6374341249465942,57.8125,65.625,1232064
41,0.7722817063331604,0.676956832408905,49.96833419799805,64.80333709716797,1260000
42,0.7732204794883728,0.6712141036987305,46.875,60.9375,1292064
43,0.7768630981445312,0.6733456254005432,51.775001525878906,64.77999877929688,1320000
44,0.7580676078796387,0.6948620676994324,59.375,54.6875,1352064
45,0.7795321345329285,0.6733068823814392,51.53666687011719,64.70999908447266,1380000
46,0.72339928150177,0.7157803177833557,40.625,53.125,1412064
47,0.7786456346511841,0.6715005040168762,52.060001373291016,64.69999694824219,1440000
48,0.7893451452255249,0.678013265132904,46.875,64.0625,1472064
49,0.7727158069610596,0.6752803921699524,50.52000045776367,64.52833557128906,1500000
50,0.7819807529449463,0.6802092790603638,45.3125,64.0625,1532064
51,0.7752052545547485,0.6740007996559143,51.00666809082031,64.5,1560000
52,0.7718275785446167,0.6483731269836426,56.25,62.5,1592064
53,0.7694748640060425,0.6747856140136719,51.52000045776367,64.17833709716797,1620000
54,0.8403201103210449,0.6597974300384521,51.5625,71.875,1652064
55,0.7651028037071228,0.6783086061477661,50.27166748046875,63.75666809082031,1680000
56,0.7625093460083008,0.661813497543335,48.4375,67.1875,1712064
57,0.7590901255607605,0.6789802312850952,50.33833312988281,63.64833450317383,1740000
58,0.7479628324508667,0.6318589448928833,53.125,76.5625,1772064
59,0.7542828917503357,0.6799646019935608,49.939998626708984,63.10499954223633,1800000
60,0.7719666361808777,0.6536840796470642,51.5625,78.125,1832064
61,0.7560023665428162,0.6788200736045837,50.005001068115234,63.371665954589844,1860000
62,0.7793000340461731,0.6897550821304321,54.6875,65.625,1892064
63,0.7525345087051392,0.6813220381736755,49.2216682434082,63.09000015258789,1920000
64,0.7218559980392456,0.6624218225479126,65.625,60.9375,1952064
65,0.7437865734100342,0.6835583448410034,49.26333236694336,61.915000915527344,1980000
66,0.7756795883178711,0.6707630157470703,45.3125,73.4375,2012064
67,0.7450816035270691,0.6817188262939453,50.3650016784668,61.57500076293945,2040000
68,0.7460590600967407,0.6844443082809448,51.5625,65.625,2072064
69,0.7462220191955566,0.6827876567840576,49.4716682434082,62.11833190917969,2100000
70,0.7087438106536865,0.7144590616226196,48.4375,43.75,2132064
71,0.7463610768318176,0.6820343136787415,49.811668395996094,62.0433349609375,2160000
72,0.791725754737854,0.6882480382919312,31.25,60.9375,2192064
73,0.7474216818809509,0.681629478931427,50.04999923706055,61.878334045410156,2220000
74,0.697088897228241,0.6916429400444031,50.0,48.4375,2252064
75,0.7453374266624451,0.6829331517219543,49.3216667175293,62.02000045776367,2280000
76,0.7465501427650452,0.7071548700332642,50.0,45.3125,2312064
77,0.7438337206840515,0.6829156279563904,50.26499938964844,61.46333312988281,2340000
